10560
0
60, 14
62, 16
66, 16
66, 17
67, 16
68, 17
70, 17
72, 18
72, 19
73, 17
73, 18
77, 20
80, 19
82, 20
83, 20
83, 22
86, 22
88, 22
88, 23
89, 23
92, 21
92, 22
7, 2
10, 3
11, 3
14, 4
17, 5
18, 5
20, 6
21, 6
23, 7
24, 7
25, 7
26, 7
27, 8
28, 8
29, 8
30, 9
31, 9
32, 9
33, 9
33, 10
35, 10
38, 11
39, 11
40, 11
40, 12
41, 12
42, 12
43, 12
44, 12
44, 13
45, 13
46, 14
47, 13
49, 14
52, 14
52, 15
53, 15
53, 16
56, 17
57, 16
57, 17
58, 16
58, 17
59, 16
60, 17
60, 18
61, 17
61, 18
63, 18
66, 20
67, 20
71, 21
73, 20
75, 22
76, 22
77, 22
79, 23
79, 24
81, 24
86, 25
88, 24
89, 26
89, 27
91, 26
3, 1
6, 2
9, 3
12, 4
13, 4
15, 5
16, 5
18, 6
19, 6
21, 7
22, 7
24, 8
25, 8
26, 8
28, 9
30, 10
31, 10
32, 10
32, 11
34, 11
35, 11
36, 11
36, 12
38, 13
39, 12
40, 13
41, 13
41, 14
43, 14
44, 14
44, 15
45, 15
47, 16
48, 15
49, 16
50, 16
50, 17
52, 17
54, 17
54, 18
56, 18
56, 19
58, 18
58, 19
60, 19
60, 20
61, 20
62, 20
63, 20
65, 21
66, 21
67, 23
68, 23
69, 23
71, 22
75, 25
76, 26
84, 28
85, 28
86, 29
87, 29
88, 27
88, 29
90, 30
8, 3
11, 4
14, 5
16, 6
17, 6
19, 7
20, 7
21, 8
22, 8
24, 9
25, 9
26, 9
27, 10
28, 10
29, 10
31, 11
32, 12
34, 12
34, 13
35, 13
36, 13
37, 14
39, 14
40, 14
41, 15
43, 15
43, 16
44, 16
47, 17
48, 17
48, 18
50, 18
50, 19
51, 18
51, 19
52, 18
53, 19
53, 20
54, 19
55, 20
56, 20
56, 21
57, 20
57, 21
58, 21
58, 22
60, 22
63, 22
64, 23
66, 25
68, 25
70, 25
71, 25
72, 25
72, 27
74, 26
76, 28
77, 29
79, 29
80, 29
81, 30
81, 31
84, 30
84, 31
5, 2
10, 4
12, 5
13, 5
15, 6
17, 7
18, 7
19, 8
20, 8
22, 9
23, 9
24, 10
25, 10
26, 10
26, 11
27, 11
28, 11
29, 12
30, 12
31, 12
31, 13
32, 13
33, 13
33, 14
34, 14
35, 14
36, 14
37, 15
38, 15
39, 16
40, 16
41, 17
42, 17
44, 17
44, 18
47, 18
47, 20
48, 19
49, 20
50, 20
51, 20
52, 20
52, 22
53, 21
54, 21
54, 23
56, 22
57, 24
58, 24
60, 24
63, 26
64, 27
67, 26
68, 28
73, 28
73, 29
73, 30
75, 29
77, 31
79, 31
79, 32
80, 32
84, 33
85, 35
7, 3
9, 4
11, 5
13, 6
14, 6
15, 7
16, 7
17, 8
18, 8
19, 9
20, 9
21, 9
21, 10
22, 10
23, 10
23, 11
24, 11
25, 11
25, 12
26, 12
28, 12
30, 13
30, 14
31, 14
32, 14
32, 15
33, 15
34, 16
35, 15
36, 16
36, 17
37, 17
38, 18
39, 18
40, 19
41, 19
42, 19
42, 20
43, 20
45, 21
46, 21
46, 22
48, 22
51, 24
52, 23
53, 24
53, 25
54, 24
57, 25
60, 26
60, 27
61, 28
62, 29
62, 30
65, 28
64, 31
65, 30
66, 29
69, 31
74, 32
75, 35
78, 36
80, 38
85, 38
2, 1
4, 2
6, 3
8, 4
10, 5
12, 6
14, 7
16, 8
17, 9
18, 9
19, 10
20, 10
21, 11
22, 11
23, 12
24, 12
25, 13
26, 13
27, 14
28, 14
30, 15
33, 16
33, 17
35, 17
35, 18
36, 18
37, 19
41, 20
42, 22
43, 21
43, 22
45, 23
46, 23
47, 24
47, 25
48, 25
49, 24
49, 25
49, 26
51, 27
52, 26
52, 27
53, 27
53, 28
54, 27
54, 28
55, 27
61, 30
62, 31
63, 31
64, 33
66, 32
68, 33
68, 34
69, 36
70, 35
70, 36
72, 35
72, 37
73, 38
75, 37
81, 40
81, 43
84, 41
7, 4
9, 5
11, 6
13, 7
14, 8
15, 8
16, 9
18, 10
20, 11
21, 12
22, 12
23, 13
24, 13
25, 14
26, 14
26, 15
27, 15
28, 16
29, 16
30, 16
30, 17
31, 17
32, 18
33, 19
36, 20
38, 21
39, 21
40, 23
42, 23
42, 24
